Datum;Zeit;Artnr;Preis;Name
17.02.2022;12:45:03;8872860;207,79;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
17.02.2022;18:45:04;8872860;209,01;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
18.02.2022;08:45:03;8872860;200,94;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
18.02.2022;12:45:02;8872860;204,41;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
18.02.2022;18:45:02;8872860;207,87;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
19.02.2022;08:45:02;8872860;263,47;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
19.02.2022;12:45:02;8872860;258,48;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
19.02.2022;18:45:03;8872860;262,4;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
20.02.2022;08:45:03;8872860;257,37;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
20.02.2022;12:45:03;8872860;312,88;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
20.02.2022;18:45:02;8872860;312,88;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
21.02.2022;08:45:04;8872860;307,85;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
21.02.2022;12:45:02;8872860;312,88;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
21.02.2022;18:45:03;8872860;312,88;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
22.02.2022;08:45:03;8872860;307,85;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
22.02.2022;12:45:02;8872860;209,01;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
22.02.2022;18:45:02;8872860;209,01;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
23.02.2022;08:45:02;8872860;209,01;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
23.02.2022;12:45:03;8872860;209,01;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
23.02.2022;18:45:02;8872860;209,01;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
24.02.2022;08:45:04;8872860;203,49;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
24.02.2022;12:45:03;8872860;206,96;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
24.02.2022;18:45:02;8872860;214,87;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
25.02.2022;08:45:02;8872860;213,8;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
25.02.2022;12:45:02;8872860;217,76;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
25.02.2022;18:45:03;8872860;221,72;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
26.02.2022;08:45:03;8872860;216,69;"8TB WD Purple WD81PURZ 256MB 3.5"" (8.9cm) SATA 6Gb/s"
05.02.2022;17:00:20;8879348;224,36;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
05.02.2022;18:45:04;8879348;224,36;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
06.02.2022;08:45:02;8879348;227,83;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
06.02.2022;12:45:03;8879348;227,83;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
06.02.2022;18:45:02;8879348;227,83;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
07.02.2022;08:45:04;8879348;227,96;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
07.02.2022;12:45:04;8879348;227,96;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
07.02.2022;18:45:02;8879348;220,89;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
08.02.2022;08:45:02;8879348;220,89;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
08.02.2022;12:45:02;8879348;220,85;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
08.02.2022;18:45:03;8879348;219,33;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
09.02.2022;08:45:02;8879348;220,87;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
09.02.2022;12:45:04;8879348;222,77;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
09.02.2022;18:45:04;8879348;224,32;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
10.02.2022;08:45:02;8879348;214,26;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
10.02.2022;12:45:03;8879348;218,22;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
10.02.2022;18:45:04;8879348;220,87;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
11.02.2022;08:45:02;8879348;220,97;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
11.02.2022;12:45:02;8879348;221,37;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
11.02.2022;18:45:02;8879348;220,73;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
12.02.2022;08:45:02;8879348;224,19;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
12.02.2022;12:45:03;8879348;224,27;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
12.02.2022;18:45:03;8879348;220,98;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
13.02.2022;08:45:04;8879348;214,2;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
13.02.2022;12:45:02;8879348;218,16;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
13.02.2022;18:45:02;8879348;220,64;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
14.02.2022;08:45:02;8879348;220,64;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
14.02.2022;12:45:04;8879348;220,63;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
14.02.2022;18:45:04;8879348;220,64;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
15.02.2022;08:45:04;8879348;220,61;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
15.02.2022;12:45:04;8879348;220,61;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
15.02.2022;18:45:04;8879348;220,61;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
16.02.2022;08:45:04;8879348;215,57;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
16.02.2022;12:45:03;8879348;219,52;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
16.02.2022;18:45:02;8879348;219,5;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
17.02.2022;08:45:04;8879348;214,45;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
17.02.2022;12:45:03;8879348;218,41;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
17.02.2022;18:45:04;8879348;220,6;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
18.02.2022;08:45:03;8879348;215,57;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
18.02.2022;12:45:02;8879348;219,52;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
18.02.2022;18:45:02;8879348;219,5;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
19.02.2022;08:45:02;8879348;219,46;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
19.02.2022;12:45:02;8879348;219,46;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
19.02.2022;18:45:03;8879348;219,42;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
20.02.2022;08:45:03;8879348;219,38;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
20.02.2022;12:45:03;8879348;219,38;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
20.02.2022;18:45:02;8879348;219,34;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
21.02.2022;08:45:04;8879348;219,32;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
21.02.2022;12:45:02;8879348;219,3;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
21.02.2022;18:45:03;8879348;219,28;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
22.02.2022;08:45:03;8879348;214,23;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
22.02.2022;12:45:02;8879348;218,13;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
22.02.2022;18:45:02;8879348;220,61;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
23.02.2022;08:45:02;8879348;215,57;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
23.02.2022;12:45:03;8879348;219,52;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
23.02.2022;18:45:02;8879348;219,5;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
24.02.2022;08:45:04;8879348;215,4;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
24.02.2022;12:45:03;8879348;219,35;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
24.02.2022;18:45:02;8879348;219,32;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
25.02.2022;08:45:02;8879348;214,29;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
25.02.2022;12:45:02;8879348;219,87;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
25.02.2022;18:45:03;8879348;219,87;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
26.02.2022;08:45:03;8879348;214,84;"10TB Toshiba N300 Bulk HDWG11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
05.02.2022;17:00:20;8881614;200,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
05.02.2022;18:45:04;8881614;200,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
06.02.2022;08:45:02;8881614;200,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
06.02.2022;12:45:03;8881614;195,94;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
06.02.2022;18:45:02;8881614;200,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
07.02.2022;08:45:04;8881614;195,94;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
07.02.2022;12:45:04;8881614;200,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
07.02.2022;18:45:02;8881614;200,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
08.02.2022;08:45:02;8881614;200,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
08.02.2022;12:45:02;8881614;200,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
08.02.2022;18:45:03;8881614;200,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
09.02.2022;08:45:02;8881614;200,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
09.02.2022;12:45:04;8881614;200,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
09.02.2022;18:45:04;8881614;207,39;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
10.02.2022;08:45:02;8881614;207,39;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
10.02.2022;12:45:03;8881614;207,39;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
10.02.2022;18:45:04;8881614;207,39;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
11.02.2022;08:45:02;8881614;207,39;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
11.02.2022;12:45:02;8881614;207,39;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
11.02.2022;18:45:02;8881614;207,39;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
12.02.2022;08:45:02;8881614;207,39;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
12.02.2022;12:45:03;8881614;207,39;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
12.02.2022;18:45:03;8881614;207,39;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
13.02.2022;08:45:04;8881614;207,35;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
13.02.2022;12:45:02;8881614;207,39;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
13.02.2022;18:45:02;8881614;207,39;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
14.02.2022;08:45:02;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
14.02.2022;12:45:04;8881614;207,38;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
14.02.2022;18:45:04;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
15.02.2022;08:45:04;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
15.02.2022;12:45:04;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
15.02.2022;18:45:04;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
16.02.2022;08:45:04;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
16.02.2022;12:45:03;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
16.02.2022;18:45:02;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
17.02.2022;08:45:04;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
17.02.2022;12:45:03;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
17.02.2022;18:45:04;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
18.02.2022;08:45:03;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
18.02.2022;12:45:02;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
18.02.2022;18:45:02;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
19.02.2022;08:45:02;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
19.02.2022;12:45:02;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
19.02.2022;18:45:03;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
20.02.2022;08:45:03;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
20.02.2022;12:45:03;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
20.02.2022;18:45:02;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
21.02.2022;08:45:04;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
21.02.2022;12:45:02;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
21.02.2022;18:45:03;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
22.02.2022;08:45:03;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
22.02.2022;12:45:02;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
22.02.2022;18:45:02;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
23.02.2022;08:45:02;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
23.02.2022;12:45:03;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
23.02.2022;18:45:02;8881614;198,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
24.02.2022;08:45:04;8881614;195,96;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
24.02.2022;12:45:03;8881614;203,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
24.02.2022;18:45:02;8881614;203,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
25.02.2022;08:45:02;8881614;203,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
25.02.2022;12:45:02;8881614;203,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
25.02.2022;18:45:03;8881614;203,97;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
26.02.2022;08:45:03;8881614;202,29;"8TB WD Ultrastar DC HC320 0B36404 256MB 3.5"" (8.9cm) SATA 6Gb/s"
05.02.2022;17:00:20;8881615;270,16;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
05.02.2022;18:45:04;8881615;270,14;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
06.02.2022;08:45:02;8881615;270,08;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
06.02.2022;12:45:03;8881615;270,06;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
06.02.2022;18:45:02;8881615;270,04;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
07.02.2022;08:45:04;8881615;271,93;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
07.02.2022;12:45:04;8881615;270,2;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
07.02.2022;18:45:02;8881615;269,38;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
08.02.2022;08:45:02;8881615;269,36;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
08.02.2022;12:45:02;8881615;269,36;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
08.02.2022;18:45:03;8881615;271,97;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
09.02.2022;08:45:02;8881615;271,89;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
09.02.2022;12:45:04;8881615;269,38;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
09.02.2022;18:45:04;8881615;269,36;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
10.02.2022;08:45:02;8881615;267,74;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
10.02.2022;12:45:03;8881615;267,74;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
10.02.2022;18:45:04;8881615;267,74;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
11.02.2022;08:45:02;8881615;267,35;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
11.02.2022;12:45:02;8881615;267,35;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
11.02.2022;18:45:02;8881615;267,35;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
12.02.2022;08:45:02;8881615;267,3;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
12.02.2022;12:45:03;8881615;267,3;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
12.02.2022;18:45:03;8881615;267,3;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
13.02.2022;08:45:04;8881615;267,3;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
13.02.2022;12:45:02;8881615;267,3;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
13.02.2022;18:45:02;8881615;267,3;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
14.02.2022;08:45:02;8881615;268,26;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
14.02.2022;12:45:04;8881615;290,83;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
14.02.2022;18:45:04;8881615;268,26;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
15.02.2022;08:45:04;8881615;268,26;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
15.02.2022;12:45:04;8881615;254,36;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
15.02.2022;18:45:04;8881615;254,36;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
16.02.2022;08:45:04;8881615;254,36;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
16.02.2022;12:45:03;8881615;254,36;"10TB Toshiba X300 High Performance Bulk HDWR11AUZSVA 256MB 3.5"" (8.9cm) SATA 6Gb/s"
