Datum;Zeit;Artnr;Preis;Name
11.02.2022;08:15:03;70435;2176,97;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
11.02.2022;12:15:02;70435;2176,97;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
11.02.2022;18:15:02;70435;517,53;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
12.02.2022;08:15:02;70435;348,93;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
12.02.2022;12:15:02;70435;348,93;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
12.02.2022;18:15:04;70435;348,93;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
13.02.2022;08:15:02;70435;348,93;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
13.02.2022;12:15:08;70435;349,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
13.02.2022;18:15:02;70435;349,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
14.02.2022;08:15:03;70435;354,37;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
14.02.2022;12:15:03;70435;354,36;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
14.02.2022;18:15:02;70435;354,82;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
15.02.2022;08:15:04;70435;359,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
15.02.2022;12:15:02;70435;359,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
15.02.2022;18:15:06;70435;354,37;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
16.02.2022;08:15:03;70435;364,49;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
16.02.2022;12:15:04;70435;364,37;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
16.02.2022;18:15:03;70435;364,37;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
17.02.2022;08:15:03;70435;355,55;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
17.02.2022;12:15:04;70435;354,37;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
17.02.2022;18:15:02;70435;354,37;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
18.02.2022;08:15:02;70435;356,73;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
18.02.2022;12:15:03;70435;365,68;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
18.02.2022;18:15:04;70435;364,37;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
19.02.2022;08:15:02;70435;355,55;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
19.02.2022;12:15:02;70435;359,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
19.02.2022;18:15:02;70435;359,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
20.02.2022;08:15:02;70435;356,73;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
20.02.2022;12:15:03;70435;359,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
20.02.2022;18:15:04;70435;359,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
21.02.2022;08:15:02;70435;359,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
21.02.2022;12:15:03;70435;359,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
21.02.2022;18:15:02;70435;354,37;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
22.02.2022;08:15:05;70435;355,55;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
22.02.2022;12:15:02;70435;355,55;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
22.02.2022;18:15:04;70435;359,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
23.02.2022;08:15:03;70435;349,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
23.02.2022;12:15:04;70435;349,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
23.02.2022;18:15:04;70435;349,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
24.02.2022;08:15:02;70435;355,72;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
24.02.2022;12:15:04;70435;359,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
24.02.2022;18:15:04;70435;359,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
25.02.2022;08:15:02;70435;349,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
25.02.2022;12:15:04;70435;349,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
25.02.2022;18:15:04;70435;349,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
26.02.2022;08:15:04;70435;349,87;2TB MSI Spatium M480 M.2 2280 PCIe 4.0 x4 3D NAND (S78-440Q150-P83)
27.01.2022;15:11:23;70971;203,87;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
27.01.2022;18:15:03;70971;203,87;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
28.01.2022;10:15:04;70971;203,87;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
28.01.2022;18:15:04;70971;200,25;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
29.01.2022;10:15:02;70971;200,25;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
29.01.2022;20:15:03;70971;200,25;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
30.01.2022;08:15:03;70971;200,25;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
30.01.2022;20:15:02;70971;200,25;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
31.01.2022;08:15:03;70971;200,25;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
31.01.2022;20:15:04;70971;199,78;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
01.02.2022;08:15:02;70971;199,78;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
01.02.2022;20:15:04;70971;201,25;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
02.02.2022;08:15:04;70971;218,65;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
03.02.2022;08:15:03;70971;205,86;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
03.02.2022;12:15:04;70971;205,86;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
03.02.2022;18:15:02;70971;205,86;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
04.02.2022;08:15:03;70971;205,86;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
04.02.2022;12:15:04;70971;316,35;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
04.02.2022;18:15:03;70971;316,35;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
05.02.2022;08:15:02;70971;206,88;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
05.02.2022;12:15:03;70971;206,88;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
05.02.2022;18:15:03;70971;206,88;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
06.02.2022;08:15:02;70971;200,65;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
06.02.2022;12:15:04;70971;200,65;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
06.02.2022;18:15:02;70971;200,65;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
07.02.2022;08:15:03;70971;200,65;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
07.02.2022;12:15:04;70971;200,65;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
07.02.2022;18:15:02;70971;201,44;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
08.02.2022;08:15:03;70971;201,44;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
08.02.2022;12:15:04;70971;316,35;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
08.02.2022;18:15:02;70971;206,87;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
09.02.2022;08:15:03;70971;206,87;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
09.02.2022;12:15:02;70971;206,87;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
09.02.2022;18:15:04;70971;200,33;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
10.02.2022;08:15:04;70971;200,33;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
10.02.2022;12:15:02;70971;200,33;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
11.02.2022;12:15:02;70971;279,73;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
11.02.2022;18:15:02;70971;295,26;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
12.02.2022;08:15:02;70971;196,87;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
12.02.2022;12:15:02;70971;196,67;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
12.02.2022;18:15:04;70971;196,67;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
13.02.2022;08:15:02;70971;196,67;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
13.02.2022;12:15:08;70971;196,67;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
13.02.2022;18:15:02;70971;197,71;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
14.02.2022;08:15:03;70971;192,71;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
14.02.2022;12:15:03;70971;190,73;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
14.02.2022;18:15:02;70971;190,67;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
15.02.2022;08:15:04;70971;190,67;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
15.02.2022;12:15:02;70971;190,67;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
15.02.2022;18:15:06;70971;189,87;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
16.02.2022;08:15:03;70971;189,87;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
16.02.2022;12:15:04;70971;189,87;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
16.02.2022;18:15:03;70971;190,67;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
17.02.2022;08:15:03;70971;190,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
17.02.2022;12:15:04;70971;190,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
17.02.2022;18:15:02;70971;205,28;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
18.02.2022;08:15:02;70971;210,87;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
18.02.2022;12:15:03;70971;210,87;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
18.02.2022;18:15:04;70971;213,47;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
19.02.2022;08:15:02;70971;213,47;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
19.02.2022;12:15:02;70971;213,47;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
19.02.2022;18:15:02;70971;213,47;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
20.02.2022;08:15:02;70971;209,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
20.02.2022;12:15:03;70971;209,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
20.02.2022;18:15:04;70971;209,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
21.02.2022;08:15:02;70971;209,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
21.02.2022;12:15:03;70971;209,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
21.02.2022;18:15:02;70971;209,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
22.02.2022;08:15:05;70971;209,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
22.02.2022;12:15:02;70971;209,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
22.02.2022;18:15:04;70971;209,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
23.02.2022;08:15:03;70971;209,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
23.02.2022;12:15:04;70971;209,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
23.02.2022;18:15:04;70971;209,74;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
24.02.2022;08:15:02;70971;213,47;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
24.02.2022;12:15:04;70971;213,47;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
24.02.2022;18:15:04;70971;216,94;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
25.02.2022;08:15:02;70971;216,94;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
25.02.2022;12:15:04;70971;216,94;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
25.02.2022;18:15:04;70971;216,94;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
26.02.2022;08:15:04;70971;212,62;2TB WD Blue M.2 2280 SATA 6Gb/s 3D-NAND TLC (WDS200T2B0B)
27.01.2022;15:11:23;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
27.01.2022;18:15:03;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
28.01.2022;10:15:04;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
28.01.2022;18:15:04;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
29.01.2022;10:15:02;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
29.01.2022;20:15:03;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
30.01.2022;08:15:03;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
30.01.2022;20:15:02;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
31.01.2022;08:15:03;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
31.01.2022;20:15:04;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
01.02.2022;08:15:02;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
01.02.2022;20:15:04;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
02.02.2022;08:15:04;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
03.02.2022;08:15:03;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
03.02.2022;12:15:04;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
03.02.2022;18:15:02;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
04.02.2022;08:15:03;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
04.02.2022;12:15:04;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
04.02.2022;18:15:03;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
05.02.2022;08:15:02;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
05.02.2022;12:15:03;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
05.02.2022;18:15:03;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
06.02.2022;08:15:02;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
06.02.2022;12:15:04;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
06.02.2022;18:15:02;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
07.02.2022;08:15:03;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
07.02.2022;12:15:04;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
07.02.2022;18:15:02;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
08.02.2022;08:15:03;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
08.02.2022;12:15:04;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
08.02.2022;18:15:02;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
09.02.2022;08:15:03;72943;214,82;2TB PNY XLR8 CS3030 M.2 2280 NVMe PCIe 3.0 x4 3D-NAND TLC (M280CS3030-2TB-RB)
